EVENT_ID,NAME_2,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,ID_0,,
5475880,TAYLOR CO.,FICKLING MILL,8/29/2005,1737,Tornado, ,F1,0,1,250000,500000,GA,EST, ,1198457,C,269,FFC,0,0,EMERGENCY MANAGER, ,3.5,250,1,S,1,S,FICKLING MILL,8/29/2005,1745,34.8,-84.8,34.8,-84.8,"The Taylor County Emergency Management Director confirmed that an F1 tornado occurred in extreme northeast Taylor county, touching down 1/2 mile south of the town of Fickling Mill, then traveled northwest for a distance of three to four miles, terminating near the Flint River and the Upson county line.  The damage path was three to four miles long and 200 to 300 yards wide.  Two site-built homes were destroyed at the touch down point.  A man was trapped in his truck by downed power lines and had to be rescued.  He sustained minor injuries during the ordeal.  Eight other homes near Fickling Mill sustained minor roof damage, while one mobile home was destroyed in this same area.  Hundreds of trees were blown down or uprooted along the path of the tornado, including extensive damage to a pecan orchard just north of Georgia Highway 137 and Fickling Mill.  Several power lines were also brought down by the wind and downed trees.  Only minor tree damage to a largely rural area was reported north of Fickling Mill to the Flint River and the Upson county line.",,426,244,,
5492610,COLQUITT CO.,NORMAN PARK,1/13/2006,1615,Tornado, ,F1,0,1,2000000,0,GA,EST, ,1204104,C,71,TAE,0,0,TRAINED SPOTTER, ,9.6,100,2,SE,2,SE,NORMAN PARK,1/13/2006,1630,31.25,-83.68333,31.36667,-83.58333,"A tornado touched down along Perry Batts Road near Norman Park and traveled northeast.  It destroyed two chicken houses at the International Poultry Breeders, killing 5,000 chickens and condemning another 15,000.  The tornado sideswiped a restaurant, but snapped off several large pines around the building.  One tree fell through the roof.  A small shelter on the property was destroyed.  Over open fields, several metal sheds were damaged or destroyed, and irrigation pivots were overturned.  Five homes were destroyed, eight received heavy damage, and seven sustained moderate damage.  Many power poles were toppled.  A man suffered scratches to his left arm after part of the ceiling of his mobile home collapsed on him.  The tornado lifted over Lanyer Sumner Road near the Colquitt-Cook county line.  Damage survey provided by a SKYWARN storm spotter.",,427,244,,
5503064,POLK CO.,CEDARTOWN,4/8/2006,220,Tornado, ,F0,0,1,350000,0,GA,EST, ,1209256,C,233,FFC,0,0,NWS STORM SURVEY, ,5,100,4,S,4,S,CEDARTOWN,4/8/2006,228,33.63333,-84.86667,33.66667,-84.8,"A survey conducted by the National Weather Service Forecast Office in Peachtree City, GA, concluded that an F0 tornado had touched down four miles south of Cedartown and tracked southeast to a point five miles southeast of Cedartown.  About a dozen homes were damaged along the path of the tornado, mostly from downed trees.  A female at a doublewide mobile home south of Cedartown suffered a broken hand when a tree fell through the home.  Several power lines were also down in the area.  In addition, several outbuildings were damaged, including a greenhouse, and porches were blown off two homes five miles southeast of Cedartown.  Much of the damage occurred in the vicinity of Young Farms Road, Aragon Road, and between Georgia Highway 100 and Antioch Road.  This tornado was rated an F0 with an approximate path length of 5.0 miles and a path width of 50 to 100 yards.",,428,244,,
5503154,POLK CO.,ROCKMART,4/8/2006,230,Tornado, ,F2,0,1,450000,0,GA,EST, ,1209256,C,233,FFC,0,0,NWS STORM SURVEY, ,3,100,1,NW,1,NW,ROCKMART,4/8/2006,235,34.95,-85.26667,34.91667,-85.11667,"A survey conducted by the National Weather Service in Peachtree City, GA concluded that a second tornado, this one an F2, touched down one mile northwest of Rockmart and traveled to the east approximately three miles, terminating at a point around two miles east-northeast of Rockmart.  Over two dozen homes along the path of the tornado were destroyed.  A young child was injured at one of the damaged homes when sheet rock and rafters fell on the couch where he was sleeping.  Over three dozen outbuildings were also heavily damaged or destroyed.  A carport was blown off one home northwest of Rockmart and five coal cars were completely blown off a railroad track in the Rockmart area and left lying on their side, while an 18-wheel truck trailer was also blown over in the same general area.  Finally, minor damage was reported to the roof of the Rockmart Highschool and especially to the athletic fields.  Hundreds of trees and dozens of power lines were blown down along the path of the tornado.  A total of 700 residents were left without power for many hours following the storm.  The tornado was determined to have a path length of approximately 3.0 miles with a path width of 50 to 100 yards.

Overall tornado damage from the two tornadoes in Polk county netted:

30 homes with minor damage.
2 homes destroyed.
60 outbuildings heavily damaged or destroyed.
Minor damage to the Rockmart Highschool and athletic facility.
700 customers without power.
Extensive loss to timber in the area",,429,244,,
6859,DOOLY CO.,UNADILLA,12/31/2006,1545,Tornado, ,F2,0,1,150000,250000,GA,EST-5, ,1461,C,93,FFC,0,0,NWS Storm Survey, ,0.46,50,0,WNW,0,ENE,UNADILLA,12/31/2006,1546,32.2714,-83.7339,32.2714,-83.7261,"A survey conducted by the National Weather Service Forecast Office in Peachtree City, GA, concluded that a tornado touched down near the intersection of Snow Springs Road or Georgia Highway 230, just west-northwest of Unadilla, and traveled 1/2 mile to a point just east-northeast of Unadilla.  While the tornado was initially determined to be an F0 tornado, it intensified to an F2 tornado before dissipating.  The tornado first touched down in an open cotton field pushing over a 30-yard section of an irrigation system near Snow Springs Road and U.S. Highway 41.  The tornado then moved east to northeast to the northeast side of Unadilla breaking trees, damaging signs, roofs, and billboards along its path.  On the east side of Unadilla, three mobile homes were destroyed, several pecan trees were uprooted in a pecan orchard, and shingles were peeled from several homes in the area.  The tornado dissipated in the area of Peavy Street and Peavy Lane.  The tornado was determined to be approximately 50 yards wide at its widest point and traveled a distance of about 0.5 miles.  One minor injury was reported at one of the destroyed mobile homes as a result of minor cuts, bruises, and scrapes from debris.","A major, closed upper low moved from Texas on December 29th into the Ohio Valley on December 31st.  The system weakened considerably as it moved out of Texas, where a number of tornadoes occurred.  However, the trailing trough still brought showers and thunderstorms to the southeast as it moved through the area on New Year's Eve.  In the southern portion of this area, although instability was limited, shear was quite strong.  As a result, a small thunderstorm spawned a tornado in northern Dooly county.  This same cell continued to threaten areas further east, but no further tornadoes or damage was reported.",430,244,,
11500,SCREVEN CO.,SYLVANIA,2/13/2007,1828,Tornado, ,EF1,0,1,9000,50000,GA,EST-5, ,2348,C,251,CHS,0,0,NWS Storm Survey, ,0.6,35,2,E,3,ENE,SYLVANIA,2/13/2007,1829,32.75,-81.5956,32.7638,-81.5903,"A tornado developed 2 miles east of Sylvania and traveled north-northeast about 6/10th of a mile before lifting. The maximum width was 35 yards, and the maximum winds were near 105 mph. This places the tornado in the upper end of the F1 category. This tornado destroyed a pump house, knocked a large tree branch onto a car, damaged a mobile home, an outbuilding, and uprooted and snapped several trees.  Nearly a dozen large pecan trees were uprooted.  Other pecan trees were damaged with large limbs broken off.","Upper shortwave was moving east-northeast from the Gulf of Mexico during the late afternoon and into the evening, with a moist and unstable air mass at the surface. At the same time, a 130 knot upper jet lifted northward from the Gulf of Mexico. This combination of moisture, instability, and strong wind fields aloft allowed for the development of organized severe storms.",431,244,,
20943,MUSCOGEE CO.,BIBB CITY,3/1/2007,1831,Tornado, ,EF2,0,1,28000000,0,GA,EST-5, ,3542,C,215,FFC,0,0,NWS Storm Survey, ,9.43,300,2,NNW,3,W,MIDLAND,3/1/2007,1841,32.521,-85.0066,32.57,-84.8715,"A survey conducted by the National Weather Service in Peachtree City and the National Weather Service in Calera, Alabama, concluded that an EF2 tornado, that originated in Russell county, Alabama, tracked across northwest and north central Muscogee county.  The tornado first touched down in extreme northeast Russell county, Alabama about three miles from the Georgia border, then crossed into extreme southeast Lee county, Alabama, and then entered Georgia as it moved across the north end of Lake Oliver, about 1.5 miles west-southwest of Green Island Hills.  The tornado continued to travel east-northeast across north Muscogee county, including the north suburbs of Columbus (Green Island Hills, Brookstone, Autumn Ridge, Hamilton Station, and Old Moon Road), before finally lifting three miles west of Midland in north central Muscogee county.  The overall tornado path length was approximately 12 miles, with about nine miles of the tornado path within Georgia.  The maximum path width was 300 yards.  The heaviest damage occurred in the 6200 block of Brookstone Boulevard just north of U.S. Highway 80 in the northwest part of Columbus.  Several homes in this area suffered heavy damage and at least one injury was confirmed.  In addition, several commercial buildings on Veterans Parkway sustained substantial structural damage.  Windows were blown out, large air conditioning units were tossed about, large metal business signs were blown down, and power poles were twisted and blown down.  The Hawthorn Suites on North Lake Parkway was destroyed from roof and water damage.  Nearby, the Ramada Inn under construction also suffered considerable damage while a nearby Holiday Inn Express sustained minor damage.  In addition, several churches, including Wynnbrook Baptist, Saint Mark's United Methodist, and Old Moon Road Churches were heavily damaged.  Hundreds of trees were down in the area, a number of which fell on parked cars.  Many power lines were down and thousands were left without power, some for over a day.","A major, negatively tilted and closed upper trough rotated through the mid-south and southeast U.S. on March 1st.  A 150kt jet was located over the region at 250mb with a strong 50kt low-level jet from central Alabama into central Tennessee.  A wedge of cool air was present over much of north central and northeast Georgia. Rain, which spread over this area early in the day, helped enhance the wedge of cool air.  Little to no severe weather was noted north of the wedge boundary across north Georgia where the air mass remained relatively cool and stable. Meanwhile...a warm, humid air mass was present across much of central and south Georgia where dewpoints had risen well into the 60s during the afternoon.  The strong upper dynamics present over this region combined with the instability just south of the wedge provided a very favorable environment for long lived, strong tornadoes.  A total of 14 tornadoes affecting 17 counties tracked across central and east central Georgia and within the Peachtree City, Georgia county warning area during the late afternoon and evening hours of March 1st.  This was the second greatest number of tornadoes recorded to have occurred in the Peachtree City, Georgia forecast area within a 24-hour period, second only to the 16 tornadoes, affecting 18 counties, associated with Hurricane Katrina on August 29, 2005.  The March 1st tornadoes spanned an area from Stewart county in the far southwest part of the county warning area to Warren county in the far east central portion of the county warning area.  The first tornado touched down in Stewart county at 4:11 pm EST and the last tornado lifted in Marion county at 10:55 pm EST.  By far the hardest hit county was Sumter county, and especially the city of Americus, where hundreds of homes and business, including the regional hospital, were heavily damaged or destroyed.  Additional tornadoes were reported further south in Tallahassee and Jacksonville's, Florida's forecast areas.  Federal disaster assistance had been approved for 1,836 households across the state for a total of $14.2 million.  Another $5.8 million had been approved for public assistance of debris removal and to repair infrastructure.  The Small Business Association also approved $7 million in disaster assistance loans.  Overall damages, however, are estimated to be several hundred million.|Substantial rainfall fell across much of the state, but rainfall amounts of three to five inches were common across central and east central areas.  The heaviest rainfall fell in the Hancock, Putnam, and Baldwin county areas, where some spots received in excess of six inches of rain.  Some flooding was reported in these areas.",432,244,,
83408,GRADY CO.,CAPEL,2/18/2008,200,Tornado, ,EF1,0,1,150000,0,GA,EST-5, ,14524,C,131,TAE,0,0,NWS Storm Survey, ,3.94,75,2,S,8,NNE,CAIRO,2/18/2008,204,30.9411,-84.2,30.977,-84.1484,"The same supercell thunderstorm which spawned the brief EF0 tornado in southeast Decatur County produced an EF1 tornado just west of State Highway 93 on Courtney Lane.  Mobile homes along Courtney Lane suffered minor roof damage and skirting was torn from their bases.  Also, numerous trees were snapped or uprooted.  The tornado traveled northeast and uprooted several trees near two homes on Shorty Lane.  A mobile home lost portions of its roof.  A single family home lost a few shingles off its roof.  Two homes east of Shorty Lane on Wilcox Road were damaged.  The tornado then moved along Pine Forest Road east of State Highway 111.  About a mile up Pine Forest Road, a mobile home was destroyed with the free standing carport tossed 200 yards into the nearby forest.  The occupant of the mobile home was injured when it rolled over.  The roof and exterior walls were destroyed.  The frame remained attached to the undercarriage of the mobile home.",Severe thunderstorms produced several reports of wind damage and a tornado across portions of southwest Georgia.,433,244,,
80378,CARROLL CO.,BOWDON,2/26/2008,555,Tornado, ,EF3,0,1,8000000,0,GA,EST-5, ,14320,C,45,FFC,0,0,NWS Storm Survey, ,7.21,100,3,NW,5,W,CARROLLTON,2/26/2008,602,33.5638,-85.2905,33.58,-85.1669,"A ground and aerial damage survey conducted by the National Weather Service Forecast Office in Peachtree City, Georgia and the Carroll County Emergency Management Director concluded that an EF3 tornado touched down in extreme western Carroll county, just across the Alabama state line, about 13 miles west of Carrollton and continued to a point approximately five miles west of Carrollton.  The tornado traveled a path length of seven to eight miles and had a maximum path width of 100 yards.  Maximum wind speeds were estimated at 140 mph.  Twelve structures, mostly single family homes, suffered extensive damage along the path of the tornado.  Only four of the affected structures were manufactured or mobile homes.  Two of the affected homes were destroyed, on Indian Creek Road.  A woman was injured on Smithfield Road when she was blown from her home.  Numerous trees and power lines were down throughout the area as well.  Damages were estimated to be nearly $10 million.  This plus the following tornado resulted in damage to 128 structures.  Six single-family and one mobile home were destroyed, two mobile homes suffered major damage, 34 single-family homes sustained minor damage, and 84 single-family homes, along with one mobile home, suffered minor damage.  Five businesses were damaged, two of which were destroyed, along with one suffering major and two others minor damage.","A deep upper trough was moving from the mid-south toward the southeast U.S. early on the 26th.  A strong cold front accompanied the upper system.  A squall line of thunderstorms developed after midnight on the 25th across Mississippi and Alabama and reached the Georgia/Alabama border around 5 am EST.  The line of thunderstorms intensified and bowed out just as it was moving in Georgia during the early morning hours.  Wind gusts in excess 60 mph affected many counties as these thunderstorms rolled through the area during the early morning hours, causing extensive wind damage to trees, power lines, and some structures from the west and northwest side of Atlanta toward the Alabama border. In addition, two tornadoes, one an EF3, developed along the stronger part of the line as it moved through Carroll county before daybreak causing extensive damage along their paths.",434,244,,
80379,CARROLL CO.,CARROLLTON,2/26/2008,610,Tornado, ,EF1,0,1,7000000,0,GA,EST-5, ,14320,C,45,FFC,0,0,NWS Storm Survey, ,2,100,3,E,5,E,CARROLLTON,2/26/2008,612,33.58,-85.0279,33.58,-84.9931,"A damage survey conducted by the National Weather Service Forecast Office in Peachtree City, Georgia and the Carrollton County Emergency Management Director confirmed that yet another tornado touched down in eastern Carroll county spawned by the same squall line of thunderstorms that just a few minutes earlier had resulted in an EF3 tornado in western Carroll county.  This tornado was rated an EF1, touching down three miles east of Carrollton and tracking to a point five miles east of Carrollton.  The path length was two miles long with a maximum path width of 100 yards.  Maximum wind speeds with the tornado were estimated at 90 mph.  A total of 24 structures sustained minor damage.  The majority of the damage was in the form of roof and siding damage to homes.  Numerous trees and power lines were also blown down along this tornado track as well.  A man was injured when a tree limb went through his automobile and impaled his body.","A deep upper trough was moving from the mid-south toward the southeast U.S. early on the 26th.  A strong cold front accompanied the upper system.  A squall line of thunderstorms developed after midnight on the 25th across Mississippi and Alabama and reached the Georgia/Alabama border around 5 am EST.  The line of thunderstorms intensified and bowed out just as it was moving in Georgia during the early morning hours.  Wind gusts in excess 60 mph affected many counties as these thunderstorms rolled through the area during the early morning hours, causing extensive wind damage to trees, power lines, and some structures from the west and northwest side of Atlanta toward the Alabama border. In addition, two tornadoes, one an EF3, developed along the stronger part of the line as it moved through Carroll county before daybreak causing extensive damage along their paths.",435,244,,
86227,DOUGLAS CO.,CHAPEL HILL,3/7/2008,1925,Tornado, ,EF1,0,1,2000000,0,GA,EST-5, ,15140,C,97,FFC,0,0,NWS Storm Survey, ,6.97,100,1,NNW,1,WSW,LITHIA SPGS,3/7/2008,1940,33.688,-84.7251,33.775,-84.6635,"A storm damage survey conducted by the National Weather Service Forecast Office in Peachtree City, Georgia concluded that a tornado, with a maximum intensity of EF1, tracked nearly seven miles across eastern Douglas county.  Maximum path width was determined to be 100 yards and maximum wind speeds were estimated at 110 mph, near the upper end of the EF1 scale.  The tornado, which began as an EF0 tornado, touched down in the 4300 block of Hampton Mill Drive in Chapel Hill, or about 4 miles south-southeast of Douglasville.  Damage at this location was confined to minor roof damage and several snapped trees.  The tornado continued across Stratford Drive as an EF0 where several more trees were snapped or bent over and a fence was blown down.  The tornado then strengthened to an EF1 tornado as it crossed into a shopping center at the intersection of Bomar and Chapel Hill Roads.  A Kroger grocery store sustained considerable damage when an air conditioning unit was blown off the roof, causing considerable damage to the roof of the building.  An employee of the Kroger store was injured with a broken arm during the tornado. The tornado then continued as an EF1 into the Ashland Subdivision where numerous homes sustained minor roof damage and many trees were either uprooted or snapped.  A number of homes in this area also sustained broken windows.  A portion of the Kroger grocery store roof was found scattered about this neighborhood.  As the EF1 continued on its north-northeastward track from this area, a mobile home was destroyed when a large pine tree fell on the structure.  A number of large trees were also uprooted in the area.  A trampoline was found up in the trees.  The tornado than continued toward Ossabaw Court and Brookhollow, where winds associated with the tornado were estimated to have reached their maximum intensity of 110 mph.  Numerous trees were blown down, the north side of a home was destroyed, a garage was damaged, a chimney blown down, and several homes sustained roof damage.  As the tornado continued toward Warren and Pope Road, a shed was destroyed, several more large trees were uprooted, and shingles were blown off the roofs of several homes.  Debris throughout the area was scattered up to 200 yards from its origin.  The tornado continued on its north-northeastward track  and began to weaken back to an EF0 as it tracked across Georgia Highway 92 and into the southern portions of the Lithia Springs area.  A few large trees were blown down along Georgia Highway 92 just west of Bomar Road.  In the southern part of Lithia Springs, several homes on Annette Drive suffered minor roof damage, a fence was blown down, a basketball goal blown over, and several trees were uprooted.  The tornado ended near the intersection of Beaver Run Creek Road and Vulcan Drive, where several trees were down.||All together, one mobile home and one site-built home were destroyed, 10 homes sustained major damage, 52 sustained minor damage, 1 business had major damage, and 1 business had minor damage.","A strong arctic cold front and very deep upper trough were sweeping from the central into the eastern U.S. from the 7th into the 8th.  A surface low pressure area was developing in response to this synoptic pattern along the southeast U.S. coast.  Widespread showers and thunderstorms accompanied the system through Georgia during the morning hours, moving out of the region during the early afternoon.  However, additional scattered showers and thunderstorms developed during the evening hours in advance of the strong cold front.  As this occurred, a couple of these thunderstorms, albeit small, became severe.  One spawned an EF1 tornado in the Chapel Hill area of Douglas county, causing significant damage to a large grocery store and at least 50 homes.",436,244,,
